LoanID,LoanAmount,Income,Age,CreditScore,ExistingEMI,EmploymentStatus,Tenure,MaritalStatus,Dependents,RepaymentHistory,Purpose,Stage,DelinquencyCount12M,DefaultStatus
45210,825487,16600,28,577,8072,Unemployed,6,Widowed,1,Average,Car Loan,Disbursement,2,0
45211,704046,39405,50,476,10704,Unemployed,26,Divorced,2,Good,Home Loan,Disbursement,0,0
45212,873004,28013,40,740,7076,Retired,31,Married,2,Good,Business Loan,File,3,0
45213,164772,26975,49,555,13761,Employed,46,Widowed,2,Good,Personal Loan,File,2,0
45214,77146,4467,22,629,10203,Employed,56,Single,4,Good,Business Loan,Sanction,4,0
45215,112554,14333,35,354,14048,Retired,22,Divorced,4,Good,Business Loan,Lead,4,0
45216,951924,23860,50,448,5852,Self-Employed,39,Single,4,Good,Business Loan,Disbursement,2,0
45217,788653,19487,62,602,9521,Unemployed,44,Widowed,0,Good,Home Loan,Sanction,3,0
45218,292321,6863,64,372,6189,Unemployed,57,Married,1,Average,Business Loan,Lead,2,0
45219,884818,2859,26,568,10601,Retired,34,Married,0,Good,Business Loan,File,2,0
45220,437867,8547,43,345,10352,Unemployed,57,Divorced,3,Good,Home Loan,Sanction,0,0
45221,212778,19869,40,536,2363,Unemployed,46,Single,1,Good,Personal Loan,File,4,0
45222,59339,7228,47,339,16572,Unemployed,35,Divorced,2,Good,Home Loan,File,2,0
45223,840714,33964,24,513,19709,Unemployed,50,Single,0,Good,Car Loan,Disbursement,3,0
45224,766708,38048,47,501,13310,Self-Employed,14,Single,4,Good,Home Loan,Lead,4,0
45225,177142,25488,62,740,4076,Self-Employed,21,Widowed,2,Average,Business Loan,Disbursement,1,0
45226,884115,14956,25,407,259,Unemployed,10,Single,1,Good,Home Loan,Sanction,1,0
45227,196775,28749,37,414,9649,Unemployed,22,Widowed,3,Good,Car Loan,Lead,2,0
45228,368182,36898,41,351,9798,Unemployed,54,Widowed,3,Average,Personal Loan,Lead,0,0
45229,685766,8857,55,696,4777,Unemployed,34,Widowed,2,Average,Home Loan,File,1,0
45230,849441,31840,55,537,14208,Employed,33,Single,4,Good,Car Loan,Sanction,1,0
45231,530354,35951,55,513,18395,Unemployed,58,Widowed,3,Poor,Home Loan,Lead,1,1
45232,206578,24970,40,725,4255,Unemployed,51,Married,2,Good,Car Loan,File,1,0
45233,320084,35534,55,695,18373,Self-Employed,41,Married,2,Good,Home Loan,Sanction,1,0
45234,266803,28605,52,384,5530,Self-Employed,28,Married,1,Good,Car Loan,Lead,2,0
45235,579757,25318,28,777,9681,Retired,36,Single,0,Good,Car Loan,Disbursement,4,0
45236,906404,24159,46,751,1077,Self-Employed,8,Single,4,Good,Car Loan,File,3,0
45237,683710,12783,21,750,6184,Unemployed,32,Divorced,2,Good,Personal Loan,Lead,4,0
45238,230843,22033,45,307,9290,Employed,42,Married,0,Good,Business Loan,Disbursement,4,0
45239,402330,9015,25,629,635,Employed,27,Married,2,Good,Home Loan,Sanction,4,0
45240,902570,38677,46,455,6448,Self-Employed,53,Single,2,Good,Home Loan,File,2,0
45241,709559,25241,56,543,12652,Employed,10,Widowed,4,Poor,Personal Loan,File,1,1
45242,129648,39857,27,731,1707,Self-Employed,10,Married,0,Good,Home Loan,File,2,0
45243,240514,26253,60,747,9706,Employed,58,Widowed,2,Good,Car Loan,Lead,1,0
45244,594421,24941,47,592,3219,Employed,49,Married,0,Average,Car Loan,Sanction,2,0
45245,26245,35187,28,824,11294,Employed,27,Widowed,1,Good,Personal Loan,File,4,0
45246,516163,18645,42,520,10229,Self-Employed,48,Divorced,0,Good,Car Loan,Sanction,0,0
45247,113574,17364,28,363,10557,Unemployed,8,Divorced,1,Good,Business Loan,Sanction,1,0
45248,48266,16647,46,602,2307,Employed,19,Single,2,Good,Home Loan,Lead,4,0
45249,881194,31211,53,651,4759,Retired,28,Widowed,0,Good,Car Loan,Sanction,0,0
45250,762079,2902,63,354,17258,Self-Employed,11,Divorced,2,Good,Personal Loan,Lead,0,0
45251,935099,9226,40,316,623,Unemployed,52,Married,3,Average,Business Loan,Lead,2,0
45252,98254,2914,64,769,15990,Unemployed,26,Married,4,Average,Personal Loan,File,2,0
45253,568506,17165,28,417,3677,Retired,57,Widowed,3,Average,Car Loan,File,1,0
45254,423359,2049,22,741,7057,Employed,39,Widowed,3,Good,Home Loan,Disbursement,2,0
45255,706538,9921,64,807,484,Employed,34,Divorced,4,Average,Personal Loan,Disbursement,1,0
45256,207772,36777,45,342,18978,Self-Employed,41,Divorced,1,Good,Car Loan,Sanction,1,0
45257,496392,2631,24,534,13561,Self-Employed,38,Widowed,4,Average,Personal Loan,File,4,0
45258,537075,33589,23,729,17016,Self-Employed,42,Divorced,1,Good,Business Loan,Sanction,1,0
45259,479676,19957,61,533,2675,Employed,28,Divorced,0,Good,Home Loan,Lead,2,0
45260,987021,37078,40,744,12728,Self-Employed,45,Divorced,0,Good,Car Loan,File,0,0
45261,574574,33013,38,595,15562,Employed,12,Single,4,Good,Car Loan,File,1,0
45262,267225,10400,45,588,1756,Retired,15,Widowed,0,Poor,Car Loan,Sanction,1,0
45263,532293,33388,28,582,17117,Self-Employed,20,Single,3,Good,Home Loan,Sanction,1,0
45264,78944,24834,59,557,19315,Retired,32,Widowed,0,Good,Car Loan,Sanction,0,0
45265,136406,9659,34,831,6372,Employed,43,Single,0,Good,Business Loan,Disbursement,1,0
45266,128438,28576,27,549,10949,Self-Employed,51,Divorced,0,Average,Personal Loan,Disbursement,1,0
45267,81639,16734,28,698,6604,Retired,8,Divorced,2,Average,Car Loan,Lead,2,0
45268,63217,8752,57,842,2132,Unemployed,48,Married,1,Good,Car Loan,File,3,0
45269,636536,39215,28,674,19394,Employed,18,Divorced,4,Average,Business Loan,Sanction,1,0
45270,639545,20523,61,775,9075,Unemployed,15,Divorced,3,Good,Personal Loan,Sanction,2,0
45271,554457,26446,40,660,16824,Retired,52,Single,1,Average,Business Loan,Lead,2,0
45272,232102,15459,52,690,13802,Employed,21,Divorced,4,Good,Business Loan,Disbursement,2,0
45273,114247,13292,46,664,6676,Self-Employed,16,Divorced,4,Good,Home Loan,Disbursement,0,0
45274,159524,7135,58,665,16785,Unemployed,6,Widowed,3,Average,Business Loan,File,2,0
45275,948758,34144,35,428,7296,Self-Employed,26,Widowed,0,Good,Car Loan,Disbursement,1,0
45276,205505,20360,52,434,974,Unemployed,19,Single,1,Good,Car Loan,Sanction,3,0
45277,848542,20252,30,692,14050,Employed,31,Single,4,Average,Personal Loan,File,2,0
45278,586541,36833,32,486,15405,Unemployed,52,Married,1,Good,Personal Loan,Lead,3,0
45279,468400,22106,47,677,8191,Self-Employed,57,Single,4,Good,Home Loan,Disbursement,2,0
45280,604498,27016,33,374,3223,Unemployed,36,Divorced,4,Average,Business Loan,Lead,2,0
45281,874134,25248,30,535,6132,Unemployed,21,Divorced,3,Good,Personal Loan,File,1,0
45282,97246,37346,34,735,6635,Employed,16,Widowed,4,Good,Car Loan,Disbursement,1,0
45283,680330,23573,33,677,10525,Self-Employed,42,Widowed,3,Poor,Car Loan,Lead,2,0
45284,402010,25505,40,412,8088,Self-Employed,11,Divorced,2,Poor,Home Loan,Sanction,3,1
45285,558472,19664,44,571,993,Retired,15,Single,0,Good,Personal Loan,Sanction,0,0
45286,227167,25086,36,816,6533,Unemployed,57,Divorced,4,Good,Personal Loan,Disbursement,3,0
45287,378322,31336,46,345,19492,Retired,38,Single,2,Good,Home Loan,Lead,2,0
45288,567653,7001,25,516,16014,Unemployed,45,Single,2,Good,Home Loan,Sanction,4,0
45289,560505,8535,50,671,3024,Retired,7,Widowed,3,Average,Car Loan,Sanction,2,0
45290,534339,11184,42,368,15999,Employed,50,Single,0,Good,Car Loan,Sanction,0,0
45291,87662,27533,59,669,11953,Retired,24,Married,1,Good,Home Loan,Sanction,1,0
45292,992584,11116,50,772,12709,Unemployed,44,Widowed,3,Good,Car Loan,Sanction,3,0
45293,673235,26628,45,498,7233,Self-Employed,51,Divorced,3,Average,Personal Loan,File,1,0
45294,861323,37809,38,625,10984,Unemployed,6,Married,4,Poor,Business Loan,Disbursement,0,0
45295,418208,26026,56,700,1694,Self-Employed,50,Married,1,Good,Home Loan,Lead,1,0
45296,647247,8130,29,493,3251,Retired,55,Single,1,Average,Personal Loan,File,4,0
45297,187734,36352,38,674,14353,Retired,38,Divorced,3,Average,Personal Loan,Lead,4,0
45298,262962,21652,43,420,3341,Unemployed,46,Divorced,3,Poor,Home Loan,File,0,1
45299,373733,27257,32,630,29,Employed,50,Divorced,2,Good,Personal Loan,Disbursement,0,0
45300,252135,10821,31,411,9472,Employed,36,Divorced,0,Poor,Car Loan,Disbursement,4,1
45301,63475,5146,21,652,180,Employed,49,Married,3,Average,Business Loan,Lead,0,0
45302,298218,20240,21,359,7691,Unemployed,42,Single,0,Poor,Home Loan,Disbursement,1,1
45303,597340,22684,25,507,10671,Self-Employed,51,Divorced,1,Average,Personal Loan,File,0,0
45304,551910,4593,47,595,3733,Retired,39,Divorced,2,Poor,Home Loan,Sanction,1,0
45305,247531,23856,27,723,3098,Employed,45,Married,2,Good,Business Loan,File,0,0
45306,906210,13188,38,664,8605,Self-Employed,38,Widowed,1,Good,Business Loan,Lead,1,0
45307,642995,27931,39,500,433,Retired,47,Single,1,Good,Personal Loan,File,1,0
45308,203087,35543,58,560,12634,Employed,19,Divorced,4,Good,Car Loan,File,0,0
45309,743234,32084,24,342,15530,Self-Employed,42,Widowed,0,Good,Personal Loan,File,3,0
45310,97543,23119,50,556,3531,Unemployed,26,Married,3,Good,Personal Loan,Sanction,0,0
45311,570270,35502,61,699,17568,Unemployed,48,Divorced,1,Good,Car Loan,File,3,0
45312,195141,4114,25,580,8736,Employed,27,Widowed,4,Average,Home Loan,Sanction,3,0
45313,705438,35941,59,644,18099,Self-Employed,39,Divorced,4,Good,Car Loan,Disbursement,3,0
45314,647281,31829,61,665,11009,Unemployed,6,Single,3,Good,Home Loan,Sanction,0,0
45315,449089,11428,39,637,19209,Self-Employed,24,Divorced,0,Good,Personal Loan,Lead,1,0
45316,855230,29256,24,518,11274,Unemployed,42,Single,4,Average,Car Loan,Lead,4,0
45317,719144,28812,25,803,3174,Unemployed,29,Widowed,4,Poor,Home Loan,Sanction,0,0
45318,157908,19625,38,529,12240,Retired,15,Divorced,4,Good,Personal Loan,Sanction,0,0
45319,755142,22224,61,384,15872,Unemployed,28,Married,2,Good,Business Loan,File,2,0
45320,523246,12450,57,752,16548,Employed,22,Divorced,0,Good,Business Loan,Disbursement,1,0
45321,597371,14630,48,329,12295,Self-Employed,47,Widowed,0,Average,Car Loan,File,0,0
45322,108227,37303,37,563,1503,Employed,15,Single,4,Good,Car Loan,Lead,2,0
45323,819562,11185,36,839,6916,Self-Employed,18,Divorced,4,Good,Car Loan,Lead,4,0
45324,775236,28946,37,832,11164,Self-Employed,52,Married,3,Average,Car Loan,Disbursement,0,0
45325,971479,39357,47,701,4135,Unemployed,16,Married,1,Good,Personal Loan,Lead,1,0
45326,857427,36726,47,553,406,Self-Employed,28,Married,4,Good,Car Loan,Sanction,4,0
45327,334916,27551,21,637,4301,Employed,47,Married,0,Average,Personal Loan,File,0,0
45328,419046,20434,47,664,19618,Employed,16,Widowed,4,Good,Car Loan,Lead,0,0
45329,857548,37353,55,485,18926,Retired,26,Married,3,Good,Home Loan,File,3,0
45330,150511,9620,57,441,15606,Retired,40,Married,1,Good,Car Loan,Lead,3,0
45331,140787,17286,54,528,7386,Self-Employed,44,Single,1,Good,Business Loan,Sanction,3,0
45332,686467,34770,21,356,18205,Unemployed,8,Single,0,Good,Home Loan,File,4,0
45333,751840,4843,47,641,9871,Unemployed,46,Widowed,1,Good,Business Loan,Lead,3,0
45334,48394,3267,44,334,19564,Employed,18,Divorced,1,Good,Car Loan,Lead,0,0
45335,884535,4474,41,758,14866,Self-Employed,22,Married,0,Average,Personal Loan,Sanction,0,0
45336,305809,24020,60,492,16745,Retired,41,Single,1,Good,Personal Loan,Disbursement,3,0
45337,253662,14117,38,779,17568,Unemployed,58,Divorced,3,Good,Personal Loan,File,3,0
45338,526424,12860,25,837,3935,Employed,29,Married,4,Good,Personal Loan,Sanction,2,0
45339,168497,28687,61,779,8280,Employed,29,Single,1,Good,Car Loan,Lead,3,0
45340,458090,19114,38,568,15900,Employed,38,Divorced,2,Good,Personal Loan,Disbursement,3,0
45341,439648,31992,63,506,13822,Self-Employed,50,Single,0,Good,Home Loan,Disbursement,0,0
45342,660041,37581,63,337,17701,Unemployed,42,Divorced,3,Good,Business Loan,File,2,0
45343,743138,39960,27,494,2049,Retired,25,Single,4,Poor,Home Loan,Lead,0,1
45344,966453,19347,38,763,5625,Unemployed,46,Married,0,Good,Business Loan,Lead,3,0
45345,875792,13385,45,621,14956,Retired,48,Single,4,Good,Home Loan,Lead,0,0
45346,475650,5386,52,342,2228,Unemployed,24,Widowed,1,Good,Personal Loan,File,1,0
45347,760376,8879,21,751,5058,Employed,43,Widowed,2,Good,Business Loan,Disbursement,0,0
45348,513419,4497,30,440,18346,Employed,25,Single,2,Good,Business Loan,Disbursement,2,0
45349,503875,15039,52,699,11487,Retired,10,Single,4,Good,Home Loan,Disbursement,3,0
45350,900321,31476,29,668,5859,Employed,36,Married,3,Poor,Personal Loan,File,3,0
45351,219367,4803,40,526,285,Unemployed,30,Single,2,Average,Car Loan,Disbursement,4,0
45352,355748,13825,45,545,16510,Unemployed,10,Married,2,Average,Car Loan,File,0,0
45353,401885,3217,48,658,327,Retired,34,Single,1,Good,Car Loan,File,0,0
45354,84918,2525,36,373,13572,Employed,22,Divorced,0,Good,Home Loan,File,2,0
45355,937940,9566,48,448,11577,Unemployed,28,Single,1,Good,Car Loan,Sanction,4,0
45356,744670,35048,40,547,1860,Self-Employed,25,Married,3,Good,Home Loan,Disbursement,0,0
45357,696390,23961,47,772,7260,Unemployed,44,Single,0,Good,Personal Loan,Disbursement,4,0
45358,533926,21803,46,550,6496,Self-Employed,17,Married,0,Good,Car Loan,File,2,0
45359,204474,38591,46,440,15826,Retired,12,Married,4,Poor,Car Loan,File,3,1
45360,62000,36489,46,533,16240,Retired,33,Widowed,0,Good,Home Loan,Lead,1,0
45361,14251,20167,42,482,4959,Self-Employed,30,Married,1,Good,Car Loan,Disbursement,0,0
45362,407164,32135,58,591,19109,Retired,48,Divorced,0,Good,Home Loan,Lead,2,0
45363,319791,27076,27,466,12984,Retired,23,Divorced,4,Good,Business Loan,Sanction,1,0
45364,879846,15197,24,652,1585,Retired,35,Widowed,1,Good,Business Loan,Sanction,1,0
45365,463939,18467,56,561,10650,Unemployed,19,Married,0,Good,Personal Loan,Sanction,4,0
45366,496022,13532,44,807,12963,Self-Employed,6,Married,3,Good,Car Loan,File,0,0
45367,244949,10225,59,560,9677,Employed,37,Single,4,Good,Personal Loan,Lead,2,0
45368,231519,5799,50,725,10010,Employed,39,Married,2,Average,Home Loan,File,1,0
45369,788517,21828,57,392,5809,Retired,43,Married,4,Good,Personal Loan,File,1,0
45370,324389,22439,57,381,15098,Employed,26,Widowed,3,Good,Business Loan,Sanction,4,0
45371,417314,7252,29,537,6347,Self-Employed,29,Widowed,2,Good,Business Loan,Disbursement,4,0
45372,405624,5032,43,441,4450,Unemployed,50,Widowed,4,Good,Personal Loan,File,1,0
45373,480431,39930,49,629,16072,Self-Employed,46,Widowed,4,Average,Home Loan,Lead,2,0
45374,336213,6199,63,470,1176,Retired,53,Single,0,Average,Car Loan,Disbursement,0,0
45375,598964,15328,25,371,13826,Unemployed,42,Married,2,Good,Business Loan,Sanction,1,0
45376,855414,17448,53,819,17365,Employed,39,Single,3,Good,Personal Loan,File,3,0
45377,369490,34233,60,539,18954,Unemployed,13,Married,3,Good,Home Loan,File,4,0
45378,359298,27412,55,786,10242,Unemployed,46,Single,2,Good,Personal Loan,Disbursement,0,0
45379,877622,11769,33,849,1210,Employed,14,Divorced,0,Good,Car Loan,Sanction,0,0
45380,581491,25438,43,770,9960,Self-Employed,19,Widowed,3,Good,Car Loan,Sanction,1,0
45381,583905,24464,46,533,6584,Unemployed,50,Widowed,1,Good,Business Loan,Sanction,2,0
45382,363455,21511,54,822,12183,Unemployed,50,Divorced,1,Good,Business Loan,Lead,1,0
45383,897469,29306,58,753,4093,Employed,23,Divorced,1,Good,Car Loan,Lead,1,0
45384,609500,30241,47,668,7386,Employed,16,Divorced,1,Good,Personal Loan,Disbursement,3,0
45385,260752,7313,58,461,2248,Unemployed,28,Widowed,0,Good,Home Loan,Disbursement,3,0
45386,797437,36677,29,521,14288,Retired,54,Married,4,Good,Personal Loan,Lead,1,0
45387,207478,10260,37,598,4363,Retired,49,Widowed,4,Good,Car Loan,File,2,0
45388,991944,12536,59,815,13712,Self-Employed,35,Widowed,2,Good,Business Loan,File,1,0
45389,184307,21642,42,637,19473,Self-Employed,58,Married,3,Good,Car Loan,Lead,0,0
45390,803405,28673,34,401,775,Retired,43,Married,0,Good,Car Loan,Lead,1,0
45391,838408,9325,32,723,10816,Self-Employed,47,Single,2,Good,Home Loan,File,3,0
45392,466013,3149,37,408,14185,Unemployed,41,Single,4,Good,Car Loan,Disbursement,0,0
45393,981370,30377,33,465,11975,Unemployed,31,Divorced,4,Good,Business Loan,Lead,4,0
45394,22804,26888,62,584,14850,Employed,49,Widowed,2,Average,Car Loan,Disbursement,3,0
45395,93613,14549,46,337,18966,Self-Employed,29,Divorced,3,Good,Home Loan,Sanction,0,0
45396,984440,19004,46,422,11045,Employed,9,Divorced,3,Good,Car Loan,Lead,4,0
45397,314420,18977,53,734,13614,Self-Employed,30,Widowed,2,Average,Home Loan,File,0,0
45398,29680,29472,43,355,15767,Retired,23,Married,1,Good,Personal Loan,Disbursement,1,0
45399,328111,16816,43,572,165,Employed,35,Widowed,4,Good,Business Loan,Sanction,4,0
45400,21862,35379,47,438,6809,Unemployed,49,Single,3,Poor,Personal Loan,Sanction,2,1
45401,616726,32314,35,413,11746,Employed,48,Divorced,4,Poor,Personal Loan,Lead,3,1
45402,240953,15144,34,503,6421,Employed,49,Single,1,Good,Personal Loan,Sanction,1,0
45403,175625,16668,63,558,1699,Retired,49,Widowed,0,Good,Personal Loan,Disbursement,1,0
45404,931388,12159,23,599,17389,Retired,8,Divorced,3,Good,Car Loan,Lead,4,0
45405,204646,28654,48,758,14818,Retired,11,Married,3,Average,Home Loan,File,4,0
45406,65313,29579,47,709,19143,Retired,12,Married,2,Good,Personal Loan,File,0,0
45407,169033,9723,61,732,2502,Unemployed,22,Married,4,Good,Home Loan,Lead,3,0
45408,822994,12646,60,562,6733,Self-Employed,27,Widowed,4,Good,Business Loan,Sanction,2,0
45409,686425,15799,25,325,18068,Employed,14,Married,0,Good,Car Loan,Lead,1,0
45410,692444,14928,22,597,2985,Retired,6,Single,2,Good,Personal Loan,Sanction,4,0
45411,381890,20311,59,549,1121,Self-Employed,43,Married,4,Poor,Personal Loan,Lead,4,1
45412,318182,22091,31,442,15721,Retired,58,Divorced,2,Good,Business Loan,Lead,1,0
45413,999841,5360,63,651,8806,Self-Employed,21,Divorced,0,Good,Home Loan,Disbursement,1,0
45414,943461,9886,44,771,11677,Employed,23,Widowed,0,Good,Personal Loan,Lead,0,0
45415,255982,21259,51,555,4461,Employed,36,Married,1,Good,Home Loan,File,3,0
45416,597404,3577,37,333,18211,Unemployed,38,Divorced,4,Good,Home Loan,Lead,4,0
45417,97080,39065,41,300,11306,Self-Employed,47,Widowed,0,Good,Business Loan,File,3,0
45418,509399,38201,57,388,18464,Self-Employed,45,Divorced,0,Average,Car Loan,File,1,0
45419,591566,34653,26,507,15946,Employed,7,Single,2,Good,Home Loan,Lead,4,0
45420,639837,34050,36,746,5713,Employed,41,Married,4,Good,Home Loan,Disbursement,2,0
45421,954958,33730,52,444,14613,Unemployed,34,Single,3,Good,Personal Loan,File,0,0
45422,116937,37192,60,390,4038,Unemployed,17,Married,4,Good,Business Loan,Sanction,4,0
45423,845228,34666,26,592,13693,Unemployed,47,Widowed,0,Good,Home Loan,Lead,1,0
45424,671637,18917,42,374,13842,Retired,50,Single,1,Good,Business Loan,Lead,1,0
45425,241999,15785,31,814,7239,Employed,40,Single,0,Good,Personal Loan,File,1,0
45426,889956,9615,57,673,735,Unemployed,13,Divorced,3,Good,Business Loan,Sanction,1,0
45427,595699,5454,28,751,4647,Unemployed,7,Divorced,4,Average,Business Loan,Sanction,3,0
45428,213262,23527,59,812,12667,Self-Employed,42,Married,1,Good,Home Loan,Disbursement,0,0
45429,196141,13805,28,517,11826,Employed,53,Divorced,0,Good,Home Loan,Disbursement,3,0
45430,596020,13344,38,664,6513,Unemployed,16,Single,1,Good,Business Loan,Lead,0,0
45431,187933,32614,43,722,16359,Self-Employed,11,Married,2,Good,Personal Loan,Disbursement,1,0
45432,515635,38640,27,755,14782,Self-Employed,54,Widowed,3,Good,Home Loan,Disbursement,0,0
45433,790488,36273,57,665,10501,Self-Employed,18,Single,0,Poor,Personal Loan,Lead,3,0
45434,447703,12482,58,320,3541,Self-Employed,14,Widowed,1,Average,Car Loan,Lead,2,0
45435,439400,17002,45,523,16559,Unemployed,28,Married,2,Average,Business Loan,File,4,0
45436,814830,11533,49,370,3160,Unemployed,30,Widowed,3,Good,Car Loan,Disbursement,1,0
45437,609194,3758,62,699,10636,Retired,21,Single,4,Good,Home Loan,Disbursement,2,0
45438,33517,36712,35,715,16153,Self-Employed,48,Married,3,Good,Personal Loan,File,1,0
45439,361539,23953,59,477,13286,Retired,44,Single,2,Average,Personal Loan,Lead,0,0
45440,202855,19939,60,546,15830,Self-Employed,41,Married,4,Good,Business Loan,Disbursement,3,0
45441,815996,3602,63,462,14657,Employed,37,Married,0,Poor,Home Loan,Disbursement,4,1
45442,917002,20937,23,672,9696,Self-Employed,25,Single,0,Good,Business Loan,Sanction,3,0
45443,779005,10767,63,757,18347,Retired,56,Single,3,Average,Car Loan,Disbursement,4,0
45444,902986,2869,63,651,6571,Retired,47,Widowed,4,Good,Car Loan,Lead,0,0
45445,536399,36093,39,450,4450,Self-Employed,38,Single,3,Good,Personal Loan,Disbursement,0,0
45446,943477,24971,35,383,16252,Retired,46,Married,0,Average,Home Loan,File,3,0
45447,629478,6247,55,684,2859,Employed,26,Married,4,Good,Business Loan,Sanction,0,0
45448,136382,8050,30,674,19750,Employed,41,Divorced,3,Poor,Business Loan,Disbursement,4,0
45449,998800,21990,34,603,8839,Self-Employed,32,Married,4,Poor,Business Loan,Disbursement,3,0
45450,678348,29143,49,775,14800,Retired,52,Married,3,Average,Home Loan,Sanction,2,0
45451,158115,7333,25,415,2398,Employed,24,Single,2,Good,Car Loan,Disbursement,3,0
